# Title: MWBlink QuickScan
# Note:	Scan of 27f in +40 V (6.6 V/cm) and no PM, with MW ON (s) at +18.6 dBm and OFF (r) at -20 dBm on Hittite.
# Type:	DL-Pro Frequency Scan at 1000 samples/s
# Hittite Freq:	18510.5 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361351.8 GHz (Start, scans Red-ward)
# Target:	27f in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0010 V
# Static:	+40 V
# Static Off:	NaN
b	r	s
0.012	-0.262	-0.038
0.007	-0.315	-0.045
0.014	-0.299	-0.061
0.010	-0.250	-0.054
0.009	-0.295	-0.076
0.015	-0.272	-0.073
0.021	-0.259	-0.069
0.005	-0.284	-0.050
0.001	-0.273	-0.084
0.016	-0.253	-0.060
0.003	-0.320	-0.053
0.009	-0.279	-0.077
0.005	-0.256	-0.045
0.014	-0.256	-0.064
0.002	-0.216	-0.047
0.003	-0.227	-0.070
0.002	-0.269	-0.052
0.008	-0.300	-0.039
0.014	-0.302	-0.059
0.009	-0.285	-0.051
0.005	-0.314	-0.053
0.015	-0.291	-0.046
0.015	-0.300	-0.052
0.011	-0.314	-0.074
0.014	-0.261	-0.072
0.008	-0.294	-0.034
0.005	-0.286	-0.037
0.001	-0.289	-0.048
-0.003	-0.306	-0.052
0.001	-0.322	-0.045
0.016	-0.266	-0.070
-0.002	-0.348	-0.055
-0.011	-0.288	-0.046
0.010	-0.265	-0.048
0.012	-0.283	-0.050
0.013	-0.219	-0.042
0.015	-0.258	-0.060
0.008	-0.298	-0.072
0.005	-0.343	-0.062
0.010	-0.303	-0.042
0.010	-0.296	-0.032
0.011	-0.273	-0.046
0.011	-0.255	-0.041
0.012	-0.257	-0.048
0.005	-0.273	-0.040
0.014	-0.260	-0.046
0.018	-0.269	-0.042
0.013	-0.284	-0.056
0.015	-0.247	-0.056
0.011	-0.265	-0.038
0.002	-0.289	-0.037
0.004	-0.301	-0.040
0.016	-0.307	-0.043
0.007	-0.235	-0.051
0.015	-0.269	-0.050
0.014	-0.285	-0.049
0.008	-0.254	-0.062
0.005	-0.251	-0.064
0.007	-0.281	-0.075
0.010	-0.229	-0.068
0.006	-0.293	-0.061
0.006	-0.256	-0.066
0.004	-0.260	-0.059
0.011	-0.285	-0.056
0.006	-0.253	-0.021
0.007	-0.259	-0.035
0.013	-0.263	-0.052
0.012	-0.267	-0.055
0.012	-0.250	-0.086
0.008	-0.324	-0.077
0.012	-0.272	-0.083
0.007	-0.296	-0.070
0.012	-0.263	-0.039
0.016	-0.266	-0.069
0.017	-0.240	-0.047
0.009	-0.291	-0.058
0.018	-0.287	-0.074
0.000	-0.254	-0.076
-0.002	-0.276	-0.065
0.010	-0.222	-0.071
0.017	-0.294	-0.065
-0.002	-0.277	-0.067
0.006	-0.277	-0.070
0.008	-0.264	-0.043
0.009	-0.290	-0.041
0.018	-0.241	-0.054
0.017	-0.247	-0.067
0.008	-0.219	-0.066
0.015	-0.204	-0.068
0.008	-0.195	-0.054
0.005	-0.218	-0.057
0.018	-0.213	-0.081
0.017	-0.250	-0.052
0.014	-0.225	-0.059
0.012	-0.243	-0.067
0.006	-0.236	-0.059
0.008	-0.250	-0.066
0.020	-0.245	-0.038
0.021	-0.221	-0.045
0.012	-0.252	-0.055
0.010	-0.253	-0.078
0.007	-0.272	-0.063
0.007	-0.290	-0.035
0.014	-0.207	-0.045
0.008	-0.209	-0.047
0.010	-0.228	-0.049
0.014	-0.220	-0.056
0.005	-0.257	-0.071
0.001	-0.271	-0.052
0.016	-0.263	-0.050
0.001	-0.247	-0.059
-0.002	-0.242	-0.046
0.007	-0.224	-0.046
0.011	-0.237	-0.060
0.002	-0.238	-0.065
0.005	-0.233	-0.055
0.010	-0.248	-0.058
0.006	-0.271	-0.046
0.013	-0.277	-0.079
0.011	-0.286	-0.083
0.009	-0.260	-0.093
0.006	-0.228	-0.059
0.014	-0.244	-0.048
0.011	-0.283	-0.077
0.019	-0.245	-0.066
0.012	-0.227	-0.059
0.012	-0.254	-0.052
0.008	-0.270	-0.077
0.002	-0.217	-0.058
0.005	-0.218	-0.063
0.013	-0.228	-0.069
0.002	-0.236	-0.064
-0.001	-0.196	-0.089
0.004	-0.211	-0.062
0.006	-0.223	-0.092
0.012	-0.224	-0.057
0.008	-0.197	-0.088
0.008	-0.243	-0.063
0.009	-0.190	-0.052
0.013	-0.213	-0.065
0.014	-0.221	-0.057
0.017	-0.209	-0.065
0.014	-0.211	-0.069
0.016	-0.179	-0.082
0.014	-0.206	-0.074
0.017	-0.168	-0.057
0.019	-0.171	-0.088
0.016	-0.186	-0.040
0.008	-0.191	-0.040
0.011	-0.215	-0.045
0.007	-0.237	-0.048
0.002	-0.241	-0.067
0.014	-0.206	-0.083
0.007	-0.161	-0.084
0.000	-0.206	-0.069
0.012	-0.203	-0.063
0.013	-0.293	-0.067
0.010	-0.246	-0.064
0.010	-0.243	-0.048
0.011	-0.259	-0.075
0.005	-0.214	-0.061
0.004	-0.238	-0.077
0.004	-0.209	-0.068
0.008	-0.168	-0.077
0.002	-0.208	-0.078
0.002	-0.211	-0.052
0.005	-0.225	-0.069
0.011	-0.199	-0.104
0.012	-0.168	-0.098
0.013	-0.191	-0.069
0.011	-0.193	-0.053
0.002	-0.202	-0.056
0.006	-0.195	-0.060
0.009	-0.178	-0.042
0.013	-0.171	-0.065
0.004	-0.194	-0.092
0.019	-0.223	-0.107
0.010	-0.187	-0.095
0.003	-0.182	-0.057
0.011	-0.206	-0.069
0.014	-0.202	-0.077
-0.002	-0.205	-0.086
0.001	-0.180	-0.074
0.008	-0.143	-0.069
0.004	-0.164	-0.062
0.016	-0.194	-0.078
0.017	-0.252	-0.072
0.006	-0.277	-0.080
0.008	-0.217	-0.060
0.006	-0.212	-0.051
0.005	-0.176	-0.083
0.010	-0.180	-0.069
0.023	-0.195	-0.089
0.008	-0.163	-0.087
0.005	-0.182	-0.084
0.011	-0.190	-0.050
0.010	-0.176	-0.070
0.014	-0.173	-0.086
0.008	-0.126	-0.052
0.002	-0.163	-0.054
0.007	-0.181	-0.078
0.004	-0.214	-0.086
0.004	-0.164	-0.081
-0.000	-0.174	-0.063
0.002	-0.135	-0.064
0.003	-0.147	-0.088
0.014	-0.188	-0.086
0.015	-0.194	-0.065
0.010	-0.159	-0.057
0.017	-0.169	-0.062
0.010	-0.189	-0.056
-0.002	-0.186	-0.071
0.003	-0.164	-0.076
0.016	-0.179	-0.087
0.008	-0.184	-0.089
0.006	-0.171	-0.084
0.010	-0.227	-0.074
0.013	-0.194	-0.064
0.012	-0.199	-0.091
0.015	-0.178	-0.095
0.011	-0.218	-0.062
0.014	-0.172	-0.046
0.022	-0.138	-0.039
0.014	-0.193	-0.062
0.010	-0.190	-0.049
0.013	-0.200	-0.046
0.022	-0.186	-0.075
0.002	-0.217	-0.058
0.009	-0.163	-0.064
0.010	-0.183	-0.051
0.013	-0.146	-0.077
0.004	-0.179	-0.118
0.005	-0.191	-0.095
0.010	-0.215	-0.076
0.010	-0.147	-0.078
0.014	-0.185	-0.087
0.007	-0.183	-0.089
0.005	-0.210	-0.072
0.012	-0.206	-0.060
0.010	-0.200	-0.073
0.017	-0.176	-0.057
0.017	-0.169	-0.105
0.007	-0.146	-0.088
0.011	-0.117	-0.111
0.007	-0.142	-0.106
0.008	-0.168	-0.066
0.015	-0.167	-0.092
0.014	-0.200	-0.075
0.002	-0.184	-0.080
0.007	-0.166	-0.061
0.006	-0.198	-0.060
0.002	-0.192	-0.083
0.014	-0.133	-0.103
0.010	-0.165	-0.083
0.001	-0.149	-0.074
0.006	-0.130	-0.060
0.013	-0.177	-0.077
0.007	-0.203	-0.089
0.012	-0.213	-0.080
0.020	-0.195	-0.072
0.005	-0.156	-0.098
0.005	-0.163	-0.105
0.010	-0.173	-0.055
0.005	-0.162	-0.063
0.004	-0.159	-0.067
0.001	-0.219	-0.062
0.003	-0.164	-0.077
0.011	-0.157	-0.109
0.018	-0.175	-0.101
0.008	-0.184	-0.083
0.011	-0.217	-0.087
0.017	-0.207	-0.093
0.015	-0.157	-0.071
0.009	-0.219	-0.115
0.015	-0.159	-0.115
0.005	-0.159	-0.102
0.013	-0.137	-0.101
0.007	-0.136	-0.086
0.006	-0.219	-0.063
0.007	-0.209	-0.095
0.005	-0.265	-0.081
-0.004	-0.190	-0.072
-0.003	-0.205	-0.107
0.015	-0.163	-0.085
0.004	-0.171	-0.081
0.009	-0.175	-0.103
0.018	-0.181	-0.103
0.001	-0.184	-0.122
0.009	-0.192	-0.122
0.015	-0.218	-0.085
0.017	-0.205	-0.068
0.018	-0.175	-0.092
0.011	-0.157	-0.073
0.003	-0.155	-0.086
0.006	-0.153	-0.094
0.012	-0.159	-0.096
0.013	-0.189	-0.107
0.009	-0.159	-0.128
0.012	-0.190	-0.104
0.006	-0.214	-0.112
0.007	-0.214	-0.120
0.003	-0.207	-0.109
0.005	-0.137	-0.095
0.003	-0.163	-0.108
0.007	-0.228	-0.124
0.008	-0.217	-0.123
0.011	-0.207	-0.102
0.007	-0.223	-0.136
0.007	-0.183	-0.120
0.012	-0.186	-0.119
0.006	-0.212	-0.141
0.005	-0.252	-0.143
0.006	-0.239	-0.115
0.017	-0.217	-0.123
0.000	-0.241	-0.101
0.007	-0.224	-0.090
0.009	-0.221	-0.086
0.016	-0.209	-0.092
0.009	-0.204	-0.111
0.016	-0.207	-0.118
0.013	-0.233	-0.116
0.006	-0.212	-0.112
0.011	-0.217	-0.096
0.012	-0.186	-0.115
0.004	-0.195	-0.100
0.011	-0.217	-0.103
0.024	-0.237	-0.113
0.004	-0.231	-0.127
0.009	-0.241	-0.109
0.017	-0.171	-0.100
0.011	-0.228	-0.081
0.005	-0.214	-0.119
0.004	-0.179	-0.150
0.008	-0.260	-0.131
0.007	-0.239	-0.112
0.018	-0.214	-0.121
0.013	-0.193	-0.121
0.010	-0.255	-0.134
0.014	-0.256	-0.128
0.006	-0.233	-0.122
0.016	-0.249	-0.113
0.022	-0.246	-0.128
0.009	-0.255	-0.122
0.016	-0.249	-0.146
0.010	-0.201	-0.111
0.017	-0.187	-0.097
0.020	-0.261	-0.142
0.015	-0.247	-0.146
0.003	-0.258	-0.138
0.002	-0.253	-0.130
0.010	-0.224	-0.133
-0.000	-0.218	-0.153
0.016	-0.232	-0.132
0.011	-0.269	-0.156
0.015	-0.245	-0.118
0.011	-0.245	-0.131
0.020	-0.236	-0.130
0.009	-0.219	-0.124
0.015	-0.227	-0.119
0.021	-0.237	-0.114
0.005	-0.227	-0.120
0.003	-0.276	-0.124
0.008	-0.230	-0.111
0.005	-0.237	-0.147
-0.003	-0.247	-0.151
0.009	-0.208	-0.126
0.002	-0.193	-0.126
0.008	-0.266	-0.139
0.017	-0.254	-0.160
0.012	-0.232	-0.162
0.012	-0.268	-0.137
0.015	-0.249	-0.120
0.012	-0.294	-0.116
0.010	-0.276	-0.161
0.008	-0.313	-0.165
0.008	-0.299	-0.190
0.013	-0.247	-0.164
0.005	-0.252	-0.189
0.004	-0.263	-0.181
0.015	-0.277	-0.123
0.016	-0.301	-0.142
0.001	-0.277	-0.158
0.006	-0.277	-0.154
0.017	-0.241	-0.190
0.009	-0.240	-0.147
0.006	-0.242	-0.181
0.013	-0.239	-0.198
0.003	-0.217	-0.162
0.006	-0.228	-0.142
0.011	-0.241	-0.185
0.014	-0.276	-0.159
0.009	-0.298	-0.165
0.013	-0.318	-0.150
0.013	-0.337	-0.182
0.011	-0.330	-0.180
0.016	-0.293	-0.165
0.022	-0.247	-0.165
0.018	-0.298	-0.182
0.006	-0.284	-0.121
0.012	-0.260	-0.149
0.001	-0.232	-0.193
0.005	-0.283	-0.173
0.013	-0.293	-0.173
-0.002	-0.235	-0.213
0.005	-0.265	-0.199
0.007	-0.257	-0.191
0.013	-0.301	-0.155
0.008	-0.258	-0.188
0.017	-0.261	-0.175
0.012	-0.290	-0.184
0.011	-0.239	-0.178
0.011	-0.238	-0.177
0.007	-0.238	-0.162
0.018	-0.262	-0.185
0.010	-0.230	-0.166
0.003	-0.201	-0.220
0.007	-0.220	-0.177
0.018	-0.244	-0.155
0.010	-0.236	-0.182
0.014	-0.254	-0.161
0.010	-0.262	-0.159
0.009	-0.299	-0.230
0.014	-0.281	-0.169
0.023	-0.284	-0.193
0.009	-0.278	-0.182
0.011	-0.276	-0.223
0.018	-0.323	-0.196
0.000	-0.270	-0.203
-0.004	-0.212	-0.207
0.005	-0.218	-0.175
0.002	-0.230	-0.229
-0.006	-0.268	-0.220
0.004	-0.228	-0.203
0.011	-0.246	-0.233
0.010	-0.274	-0.185
0.017	-0.258	-0.218
0.015	-0.301	-0.242
0.005	-0.286	-0.246
0.010	-0.271	-0.236
0.012	-0.259	-0.219
0.015	-0.292	-0.250
0.017	-0.250	-0.253
0.009	-0.215	-0.197
0.009	-0.293	-0.216
0.015	-0.297	-0.198
0.014	-0.301	-0.212
0.014	-0.276	-0.190
0.019	-0.289	-0.207
0.005	-0.321	-0.216
-0.000	-0.329	-0.220
0.007	-0.265	-0.171
0.006	-0.274	-0.215
0.005	-0.305	-0.215
0.009	-0.265	-0.288
0.006	-0.295	-0.247
0.006	-0.281	-0.248
0.015	-0.317	-0.176
0.004	-0.342	-0.167
0.009	-0.324	-0.195
0.021	-0.368	-0.239
0.006	-0.335	-0.257
-0.001	-0.282	-0.263
0.003	-0.323	-0.222
0.014	-0.280	-0.218
0.004	-0.289	-0.248
0.011	-0.272	-0.287
0.015	-0.314	-0.280
0.006	-0.291	-0.243
0.010	-0.259	-0.238
0.015	-0.263	-0.240
0.006	-0.247	-0.232
0.012	-0.266	-0.234
0.021	-0.256	-0.250
0.007	-0.271	-0.240
0.012	-0.239	-0.216
0.016	-0.265	-0.236
0.017	-0.257	-0.256
0.004	-0.249	-0.262
0.008	-0.249	-0.239
0.010	-0.238	-0.264
0.012	-0.313	-0.235
0.001	-0.279	-0.211
0.002	-0.248	-0.220
0.006	-0.275	-0.272
0.012	-0.272	-0.227
0.009	-0.203	-0.233
0.011	-0.207	-0.223
0.001	-0.259	-0.259
0.001	-0.265	-0.266
0.007	-0.246	-0.274
0.015	-0.233	-0.208
0.008	-0.281	-0.276
0.011	-0.293	-0.230
0.014	-0.257	-0.270
0.006	-0.259	-0.251
0.013	-0.307	-0.215
0.023	-0.307	-0.235
0.013	-0.279	-0.225
0.005	-0.252	-0.208
0.004	-0.287	-0.256
-0.002	-0.249	-0.196
0.001	-0.206	-0.267
0.011	-0.318	-0.243
0.008	-0.290	-0.310
0.001	-0.268	-0.240
0.014	-0.222	-0.257
0.014	-0.247	-0.292
0.005	-0.261	-0.235
0.011	-0.234	-0.242
0.010	-0.257	-0.248
0.006	-0.249	-0.253
0.008	-0.259	-0.288
0.005	-0.243	-0.291
0.010	-0.222	-0.290
0.013	-0.262	-0.254
0.006	-0.218	-0.244
0.004	-0.260	-0.209
0.011	-0.246	-0.225
0.011	-0.260	-0.226
0.016	-0.242	-0.254
0.015	-0.210	-0.239
0.006	-0.207	-0.248
0.014	-0.261	-0.254
0.018	-0.210	-0.240
0.017	-0.194	-0.244
0.010	-0.228	-0.255
0.019	-0.254	-0.238
0.005	-0.275	-0.221
0.004	-0.302	-0.225
0.011	-0.211	-0.236
0.010	-0.206	-0.228
-0.007	-0.199	-0.220
0.004	-0.237	-0.252
0.008	-0.230	-0.237
0.008	-0.271	-0.211
0.015	-0.266	-0.253
0.013	-0.218	-0.259
0.003	-0.231	-0.258
0.012	-0.226	-0.243
0.010	-0.250	-0.266
0.012	-0.259	-0.249
0.017	-0.279	-0.234
0.014	-0.267	-0.280
0.013	-0.213	-0.277
0.008	-0.218	-0.308
0.016	-0.231	-0.248
0.011	-0.255	-0.293
0.018	-0.208	-0.279
0.004	-0.185	-0.239
0.004	-0.231	-0.225
0.007	-0.214	-0.232
0.004	-0.184	-0.237
0.001	-0.176	-0.252
0.009	-0.194	-0.253
0.007	-0.243	-0.226
0.008	-0.239	-0.259
0.004	-0.197	-0.231
0.005	-0.182	-0.245
0.008	-0.196	-0.246
0.014	-0.192	-0.287
0.015	-0.201	-0.246
0.009	-0.218	-0.283
0.008	-0.190	-0.267
0.014	-0.178	-0.302
0.014	-0.189	-0.245
0.010	-0.168	-0.242
0.014	-0.134	-0.230
0.015	-0.167	-0.228
0.012	-0.173	-0.282
0.023	-0.153	-0.336
0.007	-0.152	-0.243
0.009	-0.151	-0.266
0.015	-0.188	-0.239
0.010	-0.208	-0.223
0.011	-0.195	-0.242
0.017	-0.209	-0.244
0.011	-0.192	-0.257
0.004	-0.187	-0.207
0.010	-0.191	-0.234
0.010	-0.146	-0.240
0.008	-0.150	-0.195
0.001	-0.167	-0.267
-0.000	-0.216	-0.260
0.009	-0.198	-0.298
0.014	-0.193	-0.275
0.012	-0.172	-0.273
0.014	-0.169	-0.209
0.012	-0.183	-0.195
0.003	-0.193	-0.273
0.008	-0.166	-0.260
0.019	-0.160	-0.278
0.016	-0.166	-0.260
0.007	-0.224	-0.279
0.019	-0.201	-0.224
0.008	-0.189	-0.231
0.004	-0.152	-0.212
0.015	-0.151	-0.203
0.014	-0.177	-0.205
-0.003	-0.164	-0.236
0.006	-0.157	-0.215
0.010	-0.145	-0.220
0.004	-0.113	-0.239
0.009	-0.167	-0.228
0.002	-0.147	-0.246
0.004	-0.142	-0.214
0.007	-0.136	-0.236
0.007	-0.141	-0.234
0.007	-0.197	-0.200
0.013	-0.168	-0.212
0.019	-0.171	-0.214
0.006	-0.153	-0.244
0.006	-0.183	-0.212
0.006	-0.142	-0.250
0.005	-0.150	-0.203
0.007	-0.199	-0.173
0.004	-0.178	-0.183
0.003	-0.144	-0.248
0.004	-0.163	-0.254
0.010	-0.115	-0.267
0.010	-0.171	-0.245
0.005	-0.169	-0.233
0.010	-0.153	-0.263
0.008	-0.133	-0.227
0.011	-0.131	-0.279
0.012	-0.129	-0.257
0.008	-0.132	-0.233
0.005	-0.134	-0.203
0.003	-0.131	-0.199
0.006	-0.139	-0.206
0.018	-0.111	-0.235
0.010	-0.121	-0.219
-0.002	-0.133	-0.224
0.006	-0.116	-0.248
0.013	-0.146	-0.222
0.006	-0.103	-0.222
0.014	-0.124	-0.221
0.016	-0.126	-0.239
0.004	-0.126	-0.236
0.004	-0.114	-0.294
0.008	-0.151	-0.253
0.008	-0.130	-0.198
0.009	-0.118	-0.212
0.013	-0.130	-0.202
0.010	-0.127	-0.209
0.004	-0.128	-0.245
0.007	-0.151	-0.235
0.011	-0.121	-0.241
0.015	-0.121	-0.203
0.002	-0.126	-0.177
0.001	-0.108	-0.227
0.004	-0.130	-0.242
0.001	-0.109	-0.238
0.006	-0.145	-0.175
0.002	-0.122	-0.188
0.009	-0.108	-0.203
0.003	-0.100	-0.208
0.010	-0.110	-0.213
0.013	-0.079	-0.209
0.011	-0.095	-0.214
0.011	-0.135	-0.239
0.016	-0.117	-0.204
0.009	-0.124	-0.208
0.003	-0.116	-0.233
0.013	-0.112	-0.205
0.011	-0.081	-0.202
0.008	-0.141	-0.216
0.008	-0.112	-0.168
0.003	-0.104	-0.164
0.008	-0.079	-0.222
0.015	-0.079	-0.231
0.010	-0.109	-0.248
0.005	-0.097	-0.215
0.014	-0.090	-0.200
0.011	-0.111	-0.206
0.009	-0.099	-0.203
0.018	-0.086	-0.222
0.010	-0.114	-0.188
0.002	-0.086	-0.171
0.009	-0.121	-0.158
0.015	-0.124	-0.184
0.005	-0.105	-0.207
0.001	-0.121	-0.196
0.001	-0.081	-0.216
0.010	-0.075	-0.182
0.007	-0.087	-0.189
0.016	-0.083	-0.221
0.007	-0.083	-0.162
0.005	-0.073	-0.157
0.009	-0.117	-0.132
0.007	-0.084	-0.168
0.017	-0.105	-0.187
0.015	-0.087	-0.210
0.015	-0.078	-0.215
0.011	-0.085	-0.235
0.015	-0.099	-0.197
0.010	-0.095	-0.221
0.015	-0.092	-0.206
0.016	-0.106	-0.223
0.001	-0.104	-0.183
0.003	-0.110	-0.159
0.014	-0.090	-0.182
-0.001	-0.126	-0.147
0.010	-0.090	-0.199
0.009	-0.075	-0.144
0.008	-0.089	-0.162
0.006	-0.097	-0.210
0.012	-0.065	-0.194
0.002	-0.070	-0.180
0.008	-0.070	-0.208
0.014	-0.081	-0.243
0.005	-0.084	-0.239
0.010	-0.072	-0.204
0.013	-0.111	-0.179
0.009	-0.102	-0.215
0.014	-0.095	-0.179
0.016	-0.071	-0.205
0.016	-0.092	-0.177
0.013	-0.088	-0.196
0.010	-0.097	-0.174
0.007	-0.080	-0.160
-0.000	-0.103	-0.191
0.016	-0.080	-0.167
0.011	-0.085	-0.144
0.003	-0.076	-0.159
0.008	-0.059	-0.203
0.017	-0.114	-0.192
0.008	-0.100	-0.157
0.008	-0.068	-0.198
0.006	-0.093	-0.137
0.006	-0.082	-0.153
0.011	-0.096	-0.228
0.004	-0.068	-0.182
0.004	-0.059	-0.196
0.008	-0.075	-0.155
0.009	-0.103	-0.162
0.009	-0.083	-0.189
0.010	-0.084	-0.176
0.013	-0.099	-0.187
0.006	-0.088	-0.172
0.014	-0.066	-0.168
0.012	-0.086	-0.169
0.010	-0.092	-0.133
0.011	-0.104	-0.146
0.011	-0.073	-0.143
0.008	-0.089	-0.160
0.011	-0.096	-0.168
0.011	-0.076	-0.172
0.006	-0.117	-0.141
0.001	-0.093	-0.162
0.005	-0.085	-0.210
0.004	-0.095	-0.148
0.005	-0.087	-0.161
0.007	-0.131	-0.192
0.003	-0.109	-0.222
0.005	-0.111	-0.262
0.008	-0.108	-0.252
0.005	-0.136	-0.232
0.006	-0.157	-0.249
0.016	-0.136	-0.262
0.009	-0.174	-0.213
0.011	-0.215	-0.284
0.008	-0.181	-0.202
0.003	-0.175	-0.207
0.013	-0.238	-0.196
0.009	-0.216	-0.218
0.005	-0.255	-0.235
0.007	-0.203	-0.246
0.008	-0.265	-0.213
0.004	-0.230	-0.226
0.011	-0.261	-0.230
0.007	-0.302	-0.268
0.011	-0.219	-0.276
0.013	-0.273	-0.234
0.010	-0.302	-0.211
0.007	-0.288	-0.176
0.022	-0.286	-0.189
0.013	-0.257	-0.152
0.001	-0.234	-0.163
0.002	-0.241	-0.185
0.011	-0.257	-0.165
0.012	-0.231	-0.146
0.002	-0.249	-0.141
0.006	-0.231	-0.147
0.004	-0.198	-0.142
0.007	-0.232	-0.145
0.017	-0.215	-0.144
0.016	-0.194	-0.097
0.012	-0.173	-0.123
0.005	-0.197	-0.104
0.011	-0.166	-0.069
0.012	-0.147	-0.107
0.015	-0.160	-0.111
0.011	-0.199	-0.078
0.012	-0.156	-0.061
0.013	-0.153	-0.091
0.014	-0.151	-0.079
0.009	-0.123	-0.080
0.008	-0.169	-0.068
0.004	-0.203	-0.086
0.003	-0.192	-0.054
0.013	-0.208	-0.064
0.005	-0.248	-0.071
0.005	-0.206	-0.056
0.014	-0.234	-0.057
0.005	-0.229	-0.048
0.009	-0.238	-0.061
0.010	-0.247	-0.046
0.002	-0.252	-0.085
0.010	-0.270	-0.041
0.013	-0.274	-0.064
0.008	-0.211	-0.039
0.009	-0.250	-0.074
0.009	-0.303	-0.065
0.014	-0.260	-0.064
0.006	-0.257	-0.049
0.005	-0.239	-0.034
0.012	-0.272	-0.025
0.009	-0.256	-0.025
0.003	-0.307	-0.052
0.010	-0.261	-0.044
0.002	-0.265	-0.047
0.014	-0.243	-0.028
0.017	-0.297	-0.047
0.012	-0.264	-0.051
0.013	-0.259	-0.051
0.019	-0.193	-0.039
0.009	-0.166	-0.062
0.004	-0.145	-0.054
0.004	-0.204	-0.046
0.007	-0.187	-0.078
0.014	-0.200	-0.072
-0.001	-0.165	-0.067
0.004	-0.147	-0.066
0.007	-0.155	-0.058
0.014	-0.111	-0.052
0.009	-0.112	-0.053
0.014	-0.107	-0.040
0.009	-0.109	-0.060
0.001	-0.090	-0.087
0.008	-0.073	-0.062
0.016	-0.075	-0.060
0.009	-0.054	-0.048
0.010	-0.063	-0.037
0.015	-0.070	-0.101
0.005	-0.057	-0.095
0.012	-0.057	-0.093
0.015	-0.050	-0.077
0.011	-0.069	-0.073
0.004	-0.077	-0.067
0.008	-0.084	-0.075
0.008	-0.082	-0.043
0.008	-0.054	-0.054
0.017	-0.058	-0.068
0.006	-0.066	-0.077
0.005	-0.080	-0.072
0.011	-0.069	-0.098
0.008	-0.037	-0.091
0.005	-0.057	-0.139
0.010	-0.066	-0.136
0.013	-0.067	-0.121
0.006	-0.042	-0.112
0.014	-0.075	-0.089
0.009	-0.056	-0.131
0.011	-0.065	-0.129
0.013	-0.070	-0.124
0.001	-0.061	-0.152
0.008	-0.045	-0.140
0.010	-0.050	-0.122
0.006	-0.046	-0.155
0.016	-0.065	-0.166
0.008	-0.063	-0.204
0.012	-0.051	-0.203
0.010	-0.030	-0.207
0.011	-0.042	-0.200
0.001	-0.036	-0.180
0.009	-0.022	-0.204
0.008	-0.017	-0.243
0.002	-0.015	-0.225
0.003	-0.056	-0.218
0.018	-0.065	-0.232
0.011	-0.075	-0.198
0.003	-0.067	-0.175
0.006	-0.070	-0.175
0.004	-0.060	-0.212
0.002	-0.056	-0.206
0.015	-0.045	-0.195
0.015	-0.053	-0.194
0.008	-0.076	-0.182
0.010	-0.074	-0.160
0.011	-0.068	-0.171
0.012	-0.055	-0.143
0.014	-0.065	-0.110
0.013	-0.050	-0.113
0.011	-0.048	-0.100
0.003	-0.054	-0.076
0.010	-0.060	-0.091
0.010	-0.059	-0.128
0.013	-0.090	-0.123
0.004	-0.070	-0.071
-0.000	-0.063	-0.083
0.010	-0.055	-0.098
0.005	-0.051	-0.089
0.004	-0.048	-0.073
0.007	-0.056	-0.087
0.013	-0.062	-0.074
0.014	-0.092	-0.092
0.016	-0.109	-0.060
0.019	-0.086	-0.051
0.015	-0.080	-0.069
0.008	-0.095	-0.051
0.009	-0.089	-0.082
0.004	-0.108	-0.078
0.001	-0.083	-0.060
0.009	-0.091	-0.078
0.004	-0.108	-0.071
0.001	-0.120	-0.086
0.007	-0.123	-0.035
0.010	-0.122	-0.050
0.009	-0.113	-0.066
0.017	-0.170	-0.044
0.001	-0.125	-0.029
0.005	-0.103	-0.026
0.010	-0.115	-0.027
0.012	-0.127	-0.033
0.007	-0.130	-0.015
0.011	-0.120	-0.011
0.009	-0.126	-0.043
0.002	-0.140	-0.043
0.009	-0.171	-0.039
0.013	-0.152	-0.022
0.013	-0.163	-0.027
0.007	-0.251	-0.024
0.009	-0.187	-0.033
0.009	-0.188	-0.032
0.013	-0.203	-0.014
0.012	-0.243	-0.040
0.016	-0.231	-0.032
0.010	-0.188	-0.034
0.003	-0.203	-0.032
0.009	-0.201	-0.023
0.014	-0.216	-0.013
0.012	-0.192	-0.030
0.008	-0.216	-0.014
0.017	-0.200	-0.033
0.006	-0.257	-0.060
0.012	-0.223	-0.032
0.020	-0.228	-0.048
0.014	-0.188	-0.040
0.000	-0.204	-0.025
0.008	-0.205	-0.042
0.007	-0.219	-0.033
0.003	-0.261	-0.037
0.009	-0.179	-0.048
0.007	-0.176	-0.091
0.003	-0.161	-0.043
0.014	-0.219	-0.048
0.014	-0.181	-0.039
0.011	-0.186	-0.029
0.017	-0.230	-0.041
0.012	-0.194	-0.046
-0.001	-0.149	-0.052
0.006	-0.149	-0.097
0.007	-0.164	-0.048
0.012	-0.129	-0.037
0.013	-0.155	-0.049
0.013	-0.139	-0.064
0.009	-0.106	-0.055
0.015	-0.139	-0.064
0.008	-0.132	-0.052
0.018	-0.132	-0.043
0.011	-0.091	-0.056
0.011	-0.109	-0.051
0.015	-0.116	-0.036
0.014	-0.086	-0.052
0.010	-0.088	-0.048
0.010	-0.125	-0.040
