# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
322	-170.72	0.07617	0.0258543	0.0708395	-0.0227168	
323	-171.52	0.07617	0.0258543	0.0779753	-0.0227168	
324	-172.52	0.07617	0.0258543	0.0668277	-0.0227168	
325	-173.32	0.07617	0.0258543	0.0681759	-0.0227168	
326	-174.42	0.07617	0.0258543	0.0776794	-0.0227168	
327	-175.52	0.07617	0.0258543	0.0730427	-0.0227168	
328	-176.02	0.07617	0.0258543	0.086558	-0.0227168	
329	-176.92	0.07617	0.0258543	0.0776465	-0.0227168	
330	-178.42	0.07617	0.0258543	0.0729112	-0.0227168	
331	-179.42	0.07617	0.0258543	0.0721877	-0.0227168	
332	-180.62	0.07617	0.0258543	0.0746869	-0.0227168	
333	-181.72	0.07617	0.0258543	0.0749171	-0.0227168	
334	-182.82	0.07617	0.0258543	0.0750815	-0.0227168	
335	-184.12	0.07617	0.0258543	0.0739964	-0.0227168	
336	-184.92	0.07617	0.0258543	0.0669263	-0.0227168	
337	-185.92	0.07617	0.0258543	0.0598234	-0.0227168	
338	-187.22	0.07617	0.0258543	0.0643614	-0.0227168	
339	-188.02	0.07617	0.0258543	0.083434	-0.0227168	
340	-189.12	0.07617	0.0258543	0.0683403	-0.0227168	
341	-190.02	0.07617	0.0258543	0.0619609	-0.0227168	
342	-190.92	0.07617	0.0258543	0.0587053	-0.0227168	
343	-191.72	0.07617	0.0258543	0.0691624	-0.0227168	
344	-192.92	0.07617	0.0258543	0.0680444	-0.0227168	
345	-193.42	0.07617	0.0258543	0.0726481	-0.0227168	
346	-194.62	0.07617	0.0258543	0.0736675	-0.0227168	
347	-195.42	0.07617	0.0258543	0.0648546	-0.0227168	
348	-196.22	0.07617	0.0258543	0.0579161	-0.0227168	
349	-197.02	0.07617	0.0258543	0.0608099	-0.0227168	
350	-197.92	0.07617	0.0258543	0.0650848	-0.0227168	
351	-199.02	0.07617	0.0258543	0.0666961	-0.0227168	
352	-199.72	0.07617	0.0258543	0.0598892	-0.0227168	
353	-200.72	0.07617	0.0258543	0.069294	-0.0227168	
354	-201.82	0.07617	0.0258543	0.0697872	-0.0227168	
355	-202.52	0.07617	0.0258543	0.0757721	-0.0227168	
356	-203.22	0.07617	0.0258543	0.066729	-0.0227168	
357	-203.52	0.07617	0.0258543	0.068998	-0.0227168	
358	-205.12	0.07617	0.0258543	0.076923	-0.0227168	
359	-206.02	0.07617	0.0258543	0.0602509	-0.0227168	
360	-206.82	0.07617	0.0258543	0.0701818	-0.0227168	
361	-207.62	0.07617	0.0258543	0.072122	-0.0227168	
362	-208.42	0.07617	0.0258543	0.0684719	-0.0227168	
363	-209.52	0.07617	0.0258543	0.0645916	-0.0227168	
364	-210.42	0.07617	0.0258543	0.0615991	-0.0227168	
365	-211.42	0.07617	0.0258543	0.0732071	-0.0227168	
366	-212.42	0.07617	0.0258543	0.0669592	-0.0227168	
367	-213.62	0.07617	0.0258543	0.0662029	-0.0227168	
368	-214.32	0.07617	0.0258543	0.0776465	-0.0227168	
369	-215.02	0.07617	0.0258543	0.0873472	-0.0227168	
370	-215.82	0.07617	0.0258543	0.0716616	-0.0227168	
371	-216.82	0.07617	0.0258543	0.0755748	-0.0227168	
372	-217.52	0.07617	0.0258543	0.0738977	-0.0227168	
373	-218.42	0.07617	0.0258543	0.0757721	-0.0227168	
374	-219.12	0.07617	0.0258543	0.068439	-0.0227168	
375	-220.02	0.07617	0.0258543	0.0784686	-0.0227168	
376	-220.82	0.07617	0.0258543	0.068998	-0.0227168	
377	-221.52	0.07617	0.0258543	0.0635722	-0.0227168	
378	-222.32	0.07617	0.0258543	0.0712999	-0.0227168	
379	-223.12	0.07617	0.0258543	0.0783699	-0.0227168	
380	-223.72	0.07617	0.0258543	0.0786659	-0.0227168	
381	-224.42	0.07617	0.0258543	0.0713985	-0.0227168	
382	-225.32	0.07617	0.0258543	0.0686034	-0.0227168	
383	-226.32	0.07617	0.0258543	0.0722206	-0.0227168	
384	-227.02	0.07617	0.0258543	0.0665646	-0.0227168	
385	-227.72	0.07617	0.0258543	0.0590013	-0.0227168	
386	-228.52	0.07617	0.0258543	0.0642627	-0.0227168	
387	-229.42	0.07617	0.0258543	0.0640325	-0.0227168	
